Amplitude,AndersonDarling,Autocor_length,Beyond1Std,CAR_mean,CAR_sigma,CAR_tau,Color,Con,Eta_color,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Q31_color,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonJ,StetsonK,StetsonK_AC,StetsonL,Class
0.6405,1,1,0.210890233,-785.2256649,-2.935079268,0.00521554,-0.13100153,0,10866.4502,1645.237552,0.112707182,0.194475138,0.30718232,0.454143646,0.709392265,0.062748792,0.00914993,0.011317294,0.005932148,1.206260481,0.704645666,0.212118527,0.058896,0.001884889,0.010854435,0.013095149,-1.009812394,-0.158769936,-2.006402168,0.057770537,0.01244427,0.02140993,0.009832916,-1.47090426,-2.382366432,-0.780068579,3.73e-05,82.03389832,-4.095375972,-0.073540602,0.138,0.84701815,-0.1,-0.475417896,-0.222468043,0.144672781,0.313551995,0.056183309,2.037962304,0.28,0.3555,0.055829855,-0.856290157,0.107118,6.149311783,0.301176413,0.13864514,0.629131317,0.650164038,0.024983853,3
0.49,1,1,0.207084469,-205.850544,0.329953868,0.020317104,-0.014802509,0.001819836,5222.559711,1346.693787,0.099730458,0.167115903,0.266846361,0.392183288,0.637466307,0.048846681,0.023172998,0.015126979,0.022319319,-0.477321788,1.178469828,0.876369876,0.045753461,0.002316704,0.013853656,0.014582565,1.125187836,-1.683452487,-1.64365997,0.046450897,0.006652486,0.003880389,0.013116551,0.180379516,-0.861430341,-1.437532376,-7.04e-06,82.81137939,-4.182287012,-0.05592531,0.099,0.782924614,-0.033333333,-0.322959062,-0.177639454,1.78386284,0.599623732,0.053572328,1.888729427,0.199,0.2615,0.032440181,-0.593531482,0.128322,4.746304692,0.233895696,0.077451398,0.776994734,0.618137601,0.058477695,3
1.42575,1,1,0.271,-0.718260681,0.276049154,3.917613864,0.1793112,0.002004008,11793.07482,2111.840832,0.095173042,0.180327869,0.287340619,0.45582878,0.643897996,0.175975591,0.116469777,0.05726603,0.03525285,1.691249141,-0.533034599,-0.575492509,0.162659229,0.044115473,0.033448152,0.031756433,-0.544006989,-1.131130939,-3.048429084,0.137123457,0.072106397,0.034669875,0.054178429,1.014135384,0.786794482,1.567374305,5.58e-05,172.3754067,-2.813868,-0.230204241,0.313,0.618,0.233333333,-1.003592599,-0.788934794,29.5961715,0.003391357,0.066368463,1.839895962,0.62725,0.7685,0.064431876,-0.767279741,0.123114,2.280547522,0.647764348,0.20663756,0.651299111,0.643478056,0.035376737,3
0.25675,1,1,0.190033784,-8.777079611,3.79e-09,0.594920127,0.412955949,0.001692047,5225.845521,1518.716378,0.122222222,0.208333333,0.311111111,0.438888889,0.666666667,0.026713742,0.011550148,0.007951527,0.007986633,2.346117163,1.709782805,0.283250978,0.023708589,0.011700494,0.004670503,0.002834478,-1.369845418,-1.761748036,0.388374714,0.023956146,0.010846727,0.00350323,0.007085717,-1.122499946,-2.727931175,-1.195417946,1.08e-05,38.12110241,-5.221661318,-0.023880592,0.057,0.851351351,-0.1,-0.158629927,-0.068886338,0.14800633,0.18119818,0.05589027,1.97602329,0.1115,0.126,0.03796913,0.034283718,0.109699,6.276169719,0.124696365,0.028647872,0.774827834,0.657975888,0.019226875,3
0.1985,1,14,0.108108108,-0.265968945,-0.028808188,22.69485643,0.935111329,0.04076087,1546.281335,1533.217524,0.061302682,0.126436782,0.203065134,0.318007663,0.498084291,0.084857145,0.058592352,0.06051811,0.059377529,-0.239461414,0.504716786,0.528484459,0.101041662,0.031031415,0.032659763,0.03043381,-1.916180217,0.789457174,0.008567212,0.033133974,0.017774393,0.004562835,0.013067842,0.533315275,-1.343850225,-1.675490871,4.12e-05,11.49425286,-6.036127027,-0.015305939,0.027,0.840540541,0.033333333,-0.081463009,-0.043391521,1841.046845,1.17e-17,0.243400895,0.339729549,0.052,0.041,0.243400895,-2.841999329,1.859884,10.1946394,0.092388589,3.594321982,0.502933215,0.823092382,0.907738834,2
0.5565,1,1,0.393501805,-79.2051913,1.658408524,0.060465746,0.1389367,0,3451.199874,105.2629709,0.160123967,0.29338843,0.44214876,0.623966942,0.77892562,0.306177425,0.127073236,0.052786164,0.036461528,-0.487603,-0.57539137,-1.607741222,0.086465532,0.010500259,0.014119994,0.008578913,-2.61532577,-2.018746262,-0.34548208,0.057219159,0.004014892,0.02850124,0.00504281,-0.781777535,0.015406086,-1.717284518,-3.01e-06,17.7011148,-4.789200963,-0.063966329,0.177,0.600481348,-0.033333333,-0.277529286,-0.206176784,0.634006639,4.16e-88,0.190274988,0.748842128,0.428,0.195,0.0418744,-0.666865692,0.870775,-0.029411157,0.306347607,4.235324977,0.742139467,0.82840872,2.27802976,4
0.201,1,1,0.205479452,-207.5648281,-0.453859803,0.025221837,0.135883952,0,2056.95552,978.1559806,0.105919003,0.193146417,0.323987539,0.473520249,0.716510903,0.023015515,0.005028019,0.005701207,0.005624999,0.640813438,1.399316562,-0.861742556,0.022092527,0.003361162,0.003772111,0.002161849,2.307626417,0.339623564,0.371824864,0.021995113,0.005530613,0.000299804,0.002752799,0.652051756,-0.305425166,1.98132913,-1.13e-05,24.42499493,-5.23516621,-0.0208637,0.052,0.830136986,-0.1,-0.148204736,-0.061306341,0.065686421,0.511529966,0.052851898,2.002058893,0.104,0.11125,0.056390313,-0.801545706,0.127303,8.710676156,0.10922494,0.17319718,0.673615929,0.584879204,0.064186934,3
0.63875,1,1,0.211723535,-172.597814,-0.938718412,0.022512407,0.038885244,0,5665.579272,2319.396212,0.099061522,0.180396246,0.286757039,0.4181439,0.636079249,0.060281764,0.00981684,0.018900687,0.020321952,2.756767991,2.923399012,1.683154341,0.058885856,0.009731031,0.005862564,0.011477873,0.519577641,-1.571023269,-0.869928996,0.058633755,0.016355918,0.010024731,0.025711276,-0.568349646,-0.823220997,-0.79033864,7.3e-06,114.0900195,-3.885592301,-0.079262133,0.134,0.840769904,0.033333333,-0.541164401,-0.245960503,0.064432884,0.920505978,0.051443153,1.847472175,0.274,0.35825,0.02334832,-0.088162287,0.107118,5.686403094,0.307980334,0.101688115,0.74485169,0.594592755,0.072276811,3
0.866,1,1,0.228054299,-0.111823591,-0.02311853,35.14952128,0.106513953,0,852.9749314,2743.31405,0.091981132,0.182389937,0.280660377,0.414308176,0.661949686,0.111471411,0.038982468,0.035189055,0.01397455,-2.520015544,-1.97986569,-1.958651236,0.076633671,0.01160203,0.007520456,0.007777099,1.219504389,-1.254712888,-1.214756496,0.075395496,0.037044863,0.00816221,0.023990639,0.279738544,-0.045051918,2.272471724,3.53e-05,149.3486191,-3.930545701,-0.098858692,0.179,0.758371041,-0.033333333,-0.519294659,-0.325070279,371.2974243,1.09e-05,0.076588216,1.940130417,0.357,0.452,0.062331281,-0.648443321,0.127303,3.447962744,0.388568609,0.315972955,0.701807779,0.651026509,0.044080881,3
0.169,0.384667201,6,0.317184644,-0.536575963,-0.032701352,13.72568554,1.368813736,0.007326007,151.4756307,62.62174683,0.147482014,0.276978417,0.417266187,0.568345324,0.762589928,0.049005285,0.007500981,0.001416506,0.006503706,-2.553620066,-0.671924644,-1.86711004,0.043336909,0.003309655,0.003786681,0.001139648,-0.304132417,2.299903578,-0.274208216,0.039207234,0.00352169,0.002994477,0.008632348,0.473625166,0.35981927,1.199292433,-2.71e-05,5.37273338,-7.364872943,-0.011496577,0.0585,0.52285192,0.1,-0.046235318,-0.037748659,0.99719241,1.25e-40,0.112095298,1.557079576,0.116,0.061,0.152903552,-0.116951997,1.63176,0.311561169,0.084670829,3.382704588,0.732023778,0.836887921,2.020324724,1
0.5635,1,1,0.194594595,-0.220509503,-0.027114848,18.8298804,-0.353341343,0.000902527,17142.95317,909.6190808,0.091370558,0.17893401,0.279187817,0.426395939,0.654822335,0.059821355,0.013920459,0.015798712,0.009786061,-0.460866296,-0.150665699,-0.139693845,0.054167274,0.009191834,0.024543766,0.011185353,-0.238376677,0.255191609,0.416164314,0.052388024,0.02337477,0.012907865,0.008088763,-1.473238457,-1.42344942,-1.506860538,-1.18e-05,47.82658562,-4.152167568,-0.064497122,0.1065,0.838738739,-0.166666667,-0.42181905,-0.188111721,0.055697021,0.152482245,0.056822196,2.010074638,0.21975,0.321,0.03607702,0.007677329,0.117778,7.115333927,0.267802857,0.131291579,0.748696906,0.681091834,0.081822632,3
0.58,1,1,0.224806202,-7.186144064,3.79e-09,0.594920127,0.167336562,0.000862813,3253.708245,1392.07729,0.102040816,0.204081633,0.31212485,0.474189676,0.722689076,0.060917421,0.023906931,0.012303193,0.028124855,-0.241603865,0.183783065,0.075555839,0.060140351,0.013384043,0.007888464,0.003032815,1.125214188,2.92072011,2.52297781,0.055256642,0.009026379,0.010757029,0.034946498,2.42845426,2.295711015,1.782728603,1.32e-05,71.63841809,-4.27518174,-0.065771575,0.13,0.786391042,0.1,-0.36938823,-0.193765992,0.110338007,0.174296338,0.058310967,1.967150639,0.26,0.328,0.041993495,-0.119023567,0.116261,4.445397072,0.281185436,0.072670651,0.73011669,0.62387787,0.045623321,3
1.128,1,1,0.280456853,-0.205938581,0.127890741,19.24853749,0.009520299,0.001272265,744.2389138,945.1553384,0.121977431,0.221386351,0.36163353,0.530360021,0.744760881,0.149815266,0.022894648,0.009121513,0.034530201,1.097887072,0.737357053,1.419320802,0.15282046,0.018450055,0.034980293,0.040126005,1.30327228,1.917138055,2.41816813,0.139666948,0.051165373,0.06563857,0.045401579,1.160168079,0.023057033,-1.073339691,-3.39e-05,102.3291659,-3.964016497,-0.146537778,0.31,0.681472081,-0.1,-0.696277184,-0.457304337,0.09389524,0.187441002,0.060025149,2.053472782,0.67075,0.746,0.038393634,0.26922536,0.144861,1.646136307,0.580878169,0.084081387,0.531833287,0.656220228,0.057922627,3
0.1315,1,1,0.226988382,-13.42974842,0.088318607,0.438728835,0.379125653,0,4928.958045,1582.99345,0.115577889,0.231155779,0.351758794,0.507537688,0.72361809,0.014213832,0.001623348,0.003136363,0.001630805,1.085376151,-1.625453154,1.278494646,0.013252642,0.001312154,0.00462146,0.00291881,2.56676173,1.624431407,2.484727127,0.012852635,0.00286987,0.006442593,0.004772642,0.299498513,-0.92870292,-0.636769394,4.43e-06,22.37288136,-5.892017873,-0.011713529,0.035,0.867739053,0.033333333,-0.097026338,-0.033814783,0.17377987,0.608330485,0.058889895,2.033186239,0.07,0.06,0.048385455,-1.461411087,0.124121,10.4343409,0.069016321,0.787356573,0.706681987,0.682189609,0.450884032,3
0.756,1,1,0.213193117,-0.25976656,-0.050543019,14.07412341,0.269710848,0,1760.781822,569.0922724,0.105311355,0.184981685,0.304029304,0.435897436,0.686813187,0.083255798,0.017670127,0.015933106,0.021223771,-2.081492364,-2.613560918,-1.699680567,0.074239943,0.015610693,0.021023433,0.024941827,2.200372513,1.126935964,2.535694838,0.0741792,0.006757288,0.020687718,0.008407221,-0.525655789,1.419020212,1.782746041,4.36e-05,49.39404366,-3.655986616,-0.098119388,0.162,0.837476099,0.033333333,-0.631499932,-0.298075611,0.08169348,0.071786677,0.057456336,1.891219759,0.33225,0.4275,0.057761953,-0.064309981,0.138704,5.255153756,0.358723168,0.12054353,0.653292299,0.664572195,0.086414259,3
0.595,1,1,0.302460203,-0.126530383,-0.042902523,36.78568273,0.772866666,0.005805515,19155.60818,10247.92288,0.128062361,0.240534521,0.36636971,0.511135857,0.724944321,0.112108753,0.047838612,0.024439793,0.048475199,-1.046945791,-0.838935898,0.219880165,0.102250078,0.024281529,0.008057907,0.020347806,-0.24640632,2.204717825,-0.212809387,0.06658831,0.012915955,0.007319448,0.021801081,0.125265412,1.416837294,-0.4959643,7.02e-05,136.0212672,-4.654506512,-0.060587421,0.165,0.649782923,-0.1,-0.276966051,-0.192952299,0.995558792,9.52e-08,0.109390426,1.896874629,0.3285,0.275,0.088992119,-0.186640448,0.765497,1.820563784,0.282004543,0.588201589,0.686176481,0.713720816,0.154236271,2
0.7155,1,1,0.227513228,-338.5603925,-2.357484809,0.010946557,-0.212944247,0,11670.02114,2778.868217,0.124668435,0.205128205,0.314765694,0.469496021,0.696728559,0.077425503,0.02560509,0.039001239,0.006018037,2.580171654,0.36042227,2.610541097,0.072821796,0.001877312,0.02101727,0.031618766,0.272127511,2.328341837,-0.369121543,0.068422232,0.007432792,0.017449184,0.004033608,1.823142577,-0.36455788,1.277303743,4.46e-05,171.7561231,-3.706070547,-0.096844249,0.1765,0.761904762,0.033333333,-0.522890912,-0.307295204,363.0463704,0.312910716,0.062354982,1.904871485,0.35975,0.4255,0.06389102,-0.620054854,0.109699,3.705644798,0.358911617,0.278415087,0.666563285,0.722441008,0.067156469,3
0.73675,1,1,0.232111693,-6.038470441,-0.228613481,0.610597226,-0.236745944,0.000874126,12531.18572,3325.624262,0.111510791,0.204136691,0.316546763,0.451438849,0.697841727,0.080454388,0.005726129,0.040021535,0.01551689,-0.687319092,-1.179599752,-0.796265207,0.076720748,0.019697806,0.003427928,0.023261056,0.25307482,2.139527567,-0.331027828,0.074415482,0.012912076,0.032155987,0.024550521,0.807624624,0.496940313,-0.555826771,4.01e-05,156.4579257,-3.687073298,-0.094829512,0.1735,0.758289703,0.033333333,-0.598580011,-0.303659203,0.379790931,0.037638301,0.059824149,1.952578479,0.351,0.4645,0.048337038,-0.705565131,0.106701,3.458712522,0.349643361,0.242572259,0.736292946,0.734500202,0.122354175,3
0.637,1,1,0.199140401,-13.77061351,-0.321632993,0.287541525,-0.140623209,0,297.182499,825.5214419,0.093418259,0.16985138,0.247346072,0.363057325,0.609341826,0.07345629,0.004714496,0.033513808,0.002503163,-0.736657897,0.968309833,0.598309966,0.071181904,0.012179862,0.013431314,0.001144191,-1.337990066,-1.312128936,0.863323088,0.070682567,0.009007017,0.017998307,0.022597706,-0.164558737,-1.790398559,-0.886855419,-1.39e-05,47.82314466,-3.959623209,-0.074021991,0.1155,0.818051576,0.033333333,-0.498233216,-0.237758708,0.081115686,0.798506492,0.068421055,1.810010382,0.23275,0.3245,0.058817332,-0.979939264,0.128577,8.639938223,0.293099194,0.116889022,0.678041793,0.514044665,0.067948275,3
0.356,1,16,0.131707317,-0.051090931,-0.023095259,113.2526901,1.417790244,0.041666667,3239.178516,566.9998723,0.065060241,0.127710843,0.197590361,0.291566265,0.469879518,0.139433044,0.084406422,0.033840241,0.044397301,-0.22851582,-0.325662005,-0.303539365,0.05562655,0.031580783,0.031839553,0.00201069,0.548032903,-0.046772004,0.229342657,0.057501895,0.022809897,0.016362476,0.004861144,1.555315781,0.857574471,0.690594186,-5.08e-05,15.6424581,-5.786185366,-0.029140021,0.0395,0.87804878,0.166666667,-0.183684119,-0.072186467,0.996446723,1.94e-18,0.12289571,1.342797049,0.08175,0.09075,0.240550668,-3.555624212,3.693564,15.23771749,0.168609564,3.212207287,0.490703947,0.833900044,0.761206191,2
0.7105,1,1,0.247244094,-0.076996224,-0.038351681,47.03042755,0.833428705,0.003159558,147644.6034,49509.69771,0.118982743,0.204359673,0.31880109,0.455949137,0.697547684,0.107433252,0.010718017,0.02047753,0.036673489,-0.521743753,-0.630954679,-0.651393497,0.095469218,0.062830105,0.025076422,0.010183658,-1.627107407,0.044943211,0.340967323,0.08518524,0.024298683,0.010698953,0.029697547,1.787876272,1.463471283,1.087058903,-3.6e-05,449.4833524,-3.621165354,-0.096120269,0.166,0.74015748,-0.1,-0.490040928,-0.300409277,0.090911023,0.02218026,0.061908711,1.878933591,0.348,0.27325,0.08339383,-0.093460349,0.780729,3.32912674,0.348067388,0.897039733,0.741623389,0.576047984,0.35114272,2
0.7235,1,1,0.451488953,-65.92462016,2.194630413,0.069485526,0.08491975,0,36942.38618,610.5590083,0.181060606,0.327272727,0.462878788,0.638636364,0.850757576,0.443901277,0.150849621,0.085422594,0.044493662,0.330737088,-2.284048607,-1.073636559,0.092087936,0.010051502,0.027662398,0.01772296,1.61726533,0.565435838,0.538532063,0.088221421,0.036440795,0.029017764,0.00508271,0.324110208,1.089687345,-1.184757746,7.1e-06,120.1550387,-4.580806916,-0.091662163,0.259,0.334293948,-0.033333333,-0.254431232,-0.296163339,0.482946394,8.7e-120,0.192108395,0.605648878,0.611,0.261,0.044496955,-0.662990861,0.422176,-0.608288039,0.419886671,5.200735345,0.770110257,0.813957161,2.796802662,4
0.654,1,1,0.415326395,-77.82564978,1.953545285,0.060339773,0.089341945,0,2277.195232,1051.657889,0.190681622,0.327868852,0.457290768,0.645383952,0.839516825,0.394958029,0.15193584,0.121630772,0.062480097,-1.195477452,1.456337958,0.464750033,0.057517905,0.02207975,0.004386631,0.006556335,2.049436492,2.383942383,-0.691613313,0.058056023,0.010029099,0.004898419,0.011107781,-0.775506331,-2.205521848,-1.870123812,-6.61e-06,143.0490262,-4.695982025,-0.078436843,0.236,0.505203406,-0.033333333,-0.320512821,-0.251847023,0.582262809,3.11e-127,0.199858612,0.559127302,0.531,0.23,0.030699998,-0.445564024,0.206181,-0.429671036,0.368338005,3.574827331,0.745933583,0.831365667,1.936931665,4
0.4885,1,1,0.205128205,-1.946616652,-0.073135583,2.300829889,-0.331292242,0.00088574,5226.77395,1445.816372,0.133333333,0.227272727,0.324242424,0.457575758,0.656060606,0.047081794,0.011296887,0.02264765,0.021646435,0.271063071,2.632251138,2.133231789,0.044771092,0.012589786,0.0097586,0.011187436,0.459689941,1.629619564,0.680713712,0.043954465,0.017369494,0.011396575,0.004948647,0.300023481,-1.518732806,-2.229828538,-1.66e-05,52.88135594,-4.478833775,-0.050295087,0.107,0.82847038,0.033333333,-0.313196612,-0.147124387,0.242819128,0.411036223,0.050185458,1.90016852,0.214,0.2905,0.050981476,-0.26578351,0.125683,5.268786534,0.225263333,0.103807124,0.718475061,0.594593132,0.078426813,3
0.158,1,1,0.185908319,-4.844563172,0.041799608,1.147269666,0.352418976,0.00170068,4215.796764,5975.442361,0.111570248,0.194214876,0.297520661,0.446280992,0.67768595,0.017835374,0.00746372,0.004581099,0.002540062,0.690558614,2.41799482,1.868230326,0.016439087,0.004015219,0.003885989,0.00773797,0.74299467,1.117371337,-0.588116042,0.015101089,0.00362816,0.005297607,0.005924871,-0.10517278,2.00662669,1.122710974,6.02e-06,68.24012312,-5.558020374,-0.01564299,0.036,0.92614601,-0.166666667,-0.151558839,-0.043611462,355.154058,0.48156161,0.051685143,2.047200656,0.072,0.078,0.042616813,-1.404445015,0.107118,13.73038812,0.08694406,0.162340763,0.757243784,0.637552002,0.086553746,3
0.1765,1,18,0.237303786,-0.557210736,-0.03426227,13.62543091,0.987768522,0.037002775,44.90353447,20.1799253,0.097972973,0.189189189,0.324324324,0.540540541,0.777027027,0.085757034,0.042646408,0.010270254,0.009737373,1.273603366,-0.009977879,0.793293981,0.026734728,0.003405816,0.000614157,0.001438363,1.494569537,2.58308085,0.825863345,0.023540149,0.009501759,0.005487454,0.008035649,0.27640223,-1.777758017,0.074802362,-1.04e-05,3.533190579,-7.59223638,-0.012092367,0.041,0.646352724,0.233333333,-0.053294828,-0.038855343,371.0235668,3.06e-94,0.18417709,0.821528583,0.095,0.04,0.150420537,1.118378892,1.74648,1.080709813,0.09180811,10.32344,0.713072744,0.770335009,5.657201844,1
0.26275,1,1,0.199300699,-355.7635528,-0.692930033,0.013930795,-0.157234207,0,6812.206406,1648.941901,0.102902375,0.17414248,0.2823219,0.422163588,0.693931398,0.030445541,0.01199489,0.015957103,0.011630014,1.118439841,1.815276589,1.411208514,0.025957514,0.006411603,0.001530633,0.00538476,-1.700774191,0.579603626,0.334798113,0.025367136,0.011126398,0.009226739,0.003747687,0.722792147,0.125571615,0.641946359,-1.36e-05,39.7022333,-4.956069056,-0.026346648,0.052,0.868881119,-0.033333333,-0.187260633,-0.076395888,0.04891704,0.02885479,0.053352961,1.943744156,0.107,0.151,0.044162945,-0.416160505,0.117778,8.569012971,0.130575808,0.073532304,0.645281036,0.645511975,0.042766965,3
0.8315,1,1,0.223695844,-483.5412219,-2.329805694,0.00727666,-0.081460757,0,9781.790144,2755.614833,0.102760736,0.180981595,0.284509202,0.406441718,0.653374233,0.114554937,0.04790926,0.042316392,0.037722175,0.265369095,1.51287489,1.160653198,0.076278063,0.012997132,0.010803204,0.015731293,1.023697682,-1.385427022,1.546018665,0.07154228,0.016436814,0.009021603,0.016383533,-1.489592012,-0.868096154,1.118014654,1.91e-05,165.1663404,-3.518564987,-0.110585382,0.178,0.785145889,-0.033333333,-0.660555715,-0.373531939,0.997133124,0.031489883,0.067826524,1.958434162,0.3705,0.539,0.058194515,-0.789600756,0.114213,4.246380863,0.389101852,0.135655842,0.738472019,0.632589392,0.068745398,3
0.3105,1,1,0.195610687,-1.202801095,-0.062751146,3.596837875,0.46082083,0.006692161,33523.19736,35662.75387,0.123222749,0.22985782,0.329383886,0.481042654,0.71563981,0.034154146,0.008265179,0.002650175,0.008373956,-0.305097136,1.234935605,1.477087868,0.030030719,0.002623532,0.011588398,0.004072532,-0.134031135,-2.263754289,0.54970639,0.029765481,0.008645265,0.001670334,0.007706287,1.096311063,2.623143623,0.622629584,1.49e-05,158.8996761,-4.326280534,-0.034713138,0.0695,0.872137405,0.1,-0.237215745,-0.097425834,0.047692544,0.141631893,0.056431237,1.994399489,0.139,0.2365,0.080344887,0.147061664,0.040521,7.128090896,0.150178772,0.008599666,0.654620954,0.573191959,0.001819374,2
0.8745,1,1,0.253222836,-0.008119702,-0.01044701,436.4949491,0.646598668,0.002767528,4930.66628,1152.764238,0.115879828,0.211731044,0.330472103,0.470672389,0.691702432,0.138215565,0.067842577,0.042314104,0.001515217,1.451178423,2.220873346,0.446214207,0.094519387,0.005045533,0.025382752,0.040040272,0.407897308,-2.071943777,0.07466925,0.081068025,0.00536947,0.010141545,0.00684702,0.127144044,1.617436912,-0.786375262,2.4e-05,80.8134022,-3.544209024,-0.120811579,0.2285,0.73572744,-0.1,-0.625227751,-0.391871058,0.997319252,8.08e-08,0.07403368,1.861307624,0.4625,0.4015,0.042948405,-0.072909831,0.11765,2.3089145,0.42818149,0.123771188,0.739873626,0.668054819,0.078165783,3
0.431,1,1,0.197098976,-0.015198039,-0.004387179,313.5244787,0.512854173,0.000854701,5615.2738,2251.338931,0.10455312,0.187183811,0.283305228,0.401349073,0.634064081,0.046806188,0.005944637,0.014348617,0.006278047,0.687837643,0.152547348,-1.675939917,0.040456533,0.004602199,0.020392295,0.013569652,0.140375007,2.450813938,1.864061779,0.038523427,0.005787243,0.012799368,0.011726555,1.842029892,1.921474695,-0.081952723,2.76e-06,76.07906105,-4.764957338,-0.041274179,0.084,0.83105802,-0.033333333,-0.262154233,-0.124266555,0.064491894,0.005981709,0.056301929,1.907534394,0.16825,0.163,0.045508657,-0.634644755,0.107118,7.003701491,0.196669704,0.265340731,0.751720415,0.655525738,0.120406715,3
0.839,1,1,0.243421053,-0.364437498,-0.084554551,6.552771526,1.248574532,0,31.36494287,29.03536141,0.093323762,0.181622398,0.292893037,0.437903805,0.662598708,0.155708549,0.068001237,0.018420088,0.03700818,-0.315396979,-1.13334533,-1.389529407,0.142397697,0.098468484,0.064389847,0.082845993,1.791733601,1.503225352,1.02638973,0.12615388,0.033316431,0.030766402,0.045925414,-1.85661323,0.651666663,-0.674774997,2.94e-05,2.784440447,-2.388075658,-0.173549837,0.202,0.664473684,-0.033333333,-0.793814433,-0.586156112,0.132314387,0.427154485,0.106298775,1.793089414,0.40425,0.4865,0.056857057,-0.613962884,0.923079,3.123744511,0.41445014,0.296232987,0.734697407,0.633756757,0.071549543,2
0.5045,1,1,0.221100917,-11.04569349,-0.391033116,0.481952039,0.489691903,0.001838235,12111.10263,1750.413169,0.127044025,0.226415094,0.322012579,0.455345912,0.679245283,0.059269072,0.010733289,0.026217185,0.015298296,-0.104938672,0.824855401,-0.369248626,0.0533173,0.01183662,0.004652497,0.018660534,-0.157152891,-0.704645143,0.824336269,0.050481019,0.004067492,0.027600095,0.012494128,-0.017932426,-0.662098948,1.930411317,4.95e-06,83.23908622,-5.323494495,-0.047075926,0.123,0.741284404,-0.1,-0.252836611,-0.150340393,371.7072336,0.075172365,0.073951233,1.896321776,0.25575,0.23375,0.058778185,-0.946306762,0.384027,3.450414504,0.250608435,0.394650511,0.652206979,0.662540525,0.240802991,3
0.62225,1,1,0.22173532,-3.308489683,-0.149939644,1.179186927,-0.022737009,0.000877963,11686.84602,1454.381164,0.114164905,0.200845666,0.307610994,0.446088795,0.700845666,0.060555417,0.018481526,0.009805822,0.0175206,-0.838301112,0.871041806,2.035288891,0.060664552,0.009560092,0.011254644,0.015547176,1.113946225,0.564886324,0.372976107,0.057240303,0.017437503,0.012704365,0.004498629,-1.06671987,-0.245759513,-0.963272884,1.71e-05,95.64628931,-3.901327783,-0.077415725,0.145,0.811568799,-0.233333333,-0.450591868,-0.243437983,0.841507628,0.706857158,0.077442817,1.980032625,0.291,0.3785,0.032443587,-0.538333376,0.115567,4.582637688,0.30202412,0.229911693,0.718999789,0.631675363,0.097078998,3
0.1785,1,1,0.188823031,-1.439731518,-0.024447864,3.841045669,0.230408747,0.000848176,4228.919537,3035.986809,0.106617647,0.194852941,0.297794118,0.419117647,0.621323529,0.020464263,0.011375227,0.00395962,0.002382681,-1.905249145,-0.888346765,-1.240093098,0.01767462,0.000879744,0.00313019,0.004079609,-1.3510652,-0.350084653,-0.214663884,0.016233897,0.004697697,0.002851906,0.004351107,-0.16943003,-0.217859499,-0.042112109,5.61e-06,58.38891738,-5.530074513,-0.015981367,0.041,0.856054191,0.033333333,-0.09804631,-0.049204052,0.997319252,0.002059306,0.05646629,1.971625128,0.08,0.09,0.049521339,-0.014010864,0.106701,5.731054408,0.088378149,0.127145691,0.728212608,0.627444891,0.066578023,3
0.296,1,1,0.181509754,-0.637137331,0.010205405,7.896910457,0.434602277,0.001699235,4604.019577,974.2127904,0.101851852,0.171296296,0.263888889,0.398148148,0.636574074,0.030671985,0.00424862,0.002174186,0.005033806,-2.197326249,-1.176436376,-2.523186738,0.03048637,0.011197507,0.005208898,0.005690836,-1.138639516,-1.830953041,-2.004181016,0.02888262,0.002237726,0.007697086,0.0089246,0.958313731,-0.905471127,-1.135987437,9.88e-06,24.42622951,-5.031416455,-0.029062018,0.057,0.848176421,0.1,-0.207644834,-0.08600438,0.184930007,0.220288837,0.059105274,2.051209816,0.1145,0.126,0.044306974,-1.225714676,0.106054,8.909908845,0.146223116,0.074999075,0.762188571,0.560930119,0.04593335,3
